metric,group1,group2,mean_diff_group2_minus_group1,median_diff_group2_minus_group1,ci_low,ci_high,wins_group2,losses_group2,ties,wilcoxon_statistic,p_value,p_holm,reject_holm
precision1,bge_m3_hybrid_315,rer_bge_m3_hybrid_513_nemotron_tk1000,0.14836081992388328,0.0,0.14167396980867866,0.1550476700390879,2581,359,12037,4849192.5,0.0,0.0,True
precision1,bge_m3_hybrid_315,rer_bge_m3_hybrid_513_nemotron_tk500,0.14796020564866127,0.0,0.14129416576085388,0.15462624553646867,2569,353,12055,4771324.5,0.0,0.0,True
precision1,bge_m3_hybrid_414,bge_m3_hybrid_424,-0.011751352073178874,0.0,-0.0152776642836184,-0.008225039862739349,276,452,14249,4033326.0,6.891762699754868e-11,7.580938969730354e-10,True
precision1,bge_m3_hybrid_414,bge_m3_hybrid_513,0.05114508913667624,0.0,0.04575381872951395,0.056536359543838524,1251,485,13241,6843107.5,1.7455977578481308e-75,3.8403150672658875e-74,True
precision1,bge_m3_hybrid_414,bge_m3_hybrid_513_tk1000,0.05114508913667624,0.0,0.04575381872951395,0.056536359543838524,1251,485,13241,6843107.5,1.7455977578481308e-75,3.8403150672658875e-74,True
precision1,bge_m3_hybrid_414,bge_m3_hybrid_513_tk500,0.05114508913667624,0.0,0.04575381872951395,0.056536359543838524,1251,485,13241,6843107.5,1.7455977578481308e-75,3.8403150672658875e-74,True
precision1,bge_m3_hybrid_414,bge_m3_hybrid_514,-0.00340522133938706,0.0,-0.005393675292384464,-0.0014167673863896553,90,141,14746,1337580.0,0.0007920629332641197,0.0063365034661129575,True
precision1,bge_m3_hybrid_414,reranked_results,0.15083127462108567,0.0,0.1437610085617406,0.15790154068043075,2759,500,11718,6674000.0,0.0,0.0,True
precision1,bge_m3_hybrid_414,nemotron_topk400,0.18929024504239833,0.0,0.1822247170561057,0.19635577302869095,3143,308,11526,4081616.0,0.0,0.0,True
precision1,bge_m3_hybrid_414,rer_bge_m3_hybrid_513_nemotron,0.1834145690058089,0.0,0.1764481687050708,0.19038096930654702,3042,295,11640,3926155.0,0.0,0.0,True
precision1,bge_m3_hybrid_414,rer_bge_m3_hybrid_513_nemotron_tk1000,0.20057421379448487,0.0,0.1933230967357324,0.20782533085323734,3338,334,11305,4389261.0,0.0,0.0,True
precision1,bge_m3_hybrid_414,rer_bge_m3_hybrid_513_nemotron_tk500,0.20017359951926286,0.0,0.19294329554652742,0.2074039034919983,3325,327,11325,4300540.5,0.0,0.0,True
precision1,bge_m3_hybrid_424,bge_m3_hybrid_513,0.06289644120985512,0.0,0.057208432159325626,0.06858445026038461,1445,503,13029,7043760.5,4.5247394041327816e-101,1.3574218212398345e-99,True
precision1,bge_m3_hybrid_424,bge_m3_hybrid_513_tk1000,0.06289644120985512,0.0,0.057208432159325626,0.06858445026038461,1445,503,13029,7043760.5,4.5247394041327816e-101,1.3574218212398345e-99,True
precision1,bge_m3_hybrid_424,bge_m3_hybrid_513_tk500,0.06289644120985512,0.0,0.057208432159325626,0.06858445026038461,1445,503,13029,7043760.5,4.5247394041327816e-101,1.3574218212398345e-99,True
precision1,bge_m3_hybrid_424,bge_m3_hybrid_514,0.008346130733791814,0.0,0.0049232861798714275,0.0117689752877122,405,280,14292,4097800.0,1.7881239299526806e-06,1.6093115369574127e-05,True
precision1,bge_m3_hybrid_424,reranked_results,0.16258262669426454,0.0,0.15537458922737968,0.1697906641611494,2932,497,11548,6591711.0,0.0,0.0,True
precision1,bge_m3_hybrid_424,nemotron_topk400,0.20104159711557723,0.0,0.19381391837733097,0.2082692758538235,3333,322,11322,4234300.0,0.0,0.0,True
precision1,bge_m3_hybrid_424,rer_bge_m3_hybrid_513_nemotron,0.19516592107898778,0.0,0.18803023089394394,0.20230161126403162,3233,310,11434,4093860.0,0.0,0.0,True
precision1,bge_m3_hybrid_424,rer_bge_m3_hybrid_513_nemotron_tk1000,0.21232556586766374,0.0,0.20497202146930465,0.21967911026602283,3506,326,11145,4258049.0,0.0,0.0,True
precision1,bge_m3_hybrid_424,rer_bge_m3_hybrid_513_nemotron_tk500,0.21192495159244173,0.0,0.20458242722902148,0.219267475955862,3497,323,11157,4220802.5,0.0,0.0,True
precision1,bge_m3_hybrid_513,bge_m3_hybrid_513_tk1000,0.0,0.0,0.0,0.0,0,0,14977,0.0,1.0,1.0,False
precision1,bge_m3_hybrid_513,bge_m3_hybrid_513_tk500,0.0,0.0,0.0,0.0,0,0,14977,0.0,1.0,1.0,False
precision1,bge_m3_hybrid_513,bge_m3_hybrid_514,-0.0545503104760633,0.0,-0.05988024345466592,-0.04922037749746067,443,1260,13274,6257818.0,3.1160116347084975e-87,8.101630250242094e-86,True
precision1,bge_m3_hybrid_513,reranked_results,0.09968618548440943,0.0,0.09308982886632242,0.10628254210249644,2091,598,12288,8152534.0,2.7399969734700208e-182,9.589989407145072e-181,True
precision1,bge_m3_hybrid_513,nemotron_topk400,0.1381451559057221,0.0,0.1317881416363605,0.1445021701750837,2357,288,12332,3932640.0,0.0,0.0,True
precision1,bge_m3_hybrid_513,rer_bge_m3_hybrid_513_nemotron,0.13226947986913268,0.0,0.126032433712978,0.13850652602528735,2257,276,12444,3784236.0,0.0,0.0,True
precision1,bge_m3_hybrid_513,rer_bge_m3_hybrid_513_nemotron_tk1000,0.14942912465780864,0.0,0.14271257974783041,0.15614566956778686,2603,365,12009,4925127.5,0.0,0.0,True
precision1,bge_m3_hybrid_513,rer_bge_m3_hybrid_513_nemotron_tk500,0.14902851038258663,0.0,0.14233010926537895,0.1557269114997943,2592,360,12025,4860540.0,0.0,0.0,True
precision1,bge_m3_hybrid_513_tk1000,bge_m3_hybrid_513_tk500,0.0,0.0,0.0,0.0,0,0,14977,0.0,1.0,1.0,False
precision1,bge_m3_hybrid_513_tk1000,bge_m3_hybrid_514,-0.0545503104760633,0.0,-0.05988024345466592,-0.04922037749746067,443,1260,13274,6257818.0,3.1160116347084975e-87,8.101630250242094e-86,True
precision1,bge_m3_hybrid_513_tk1000,reranked_results,0.09968618548440943,0.0,0.09308982886632242,0.10628254210249644,2091,598,12288,8152534.0,2.7399969734700208e-182,9.589989407145072e-181,True
precision1,bge_m3_hybrid_513_tk1000,nemotron_topk400,0.1381451559057221,0.0,0.1317881416363605,0.1445021701750837,2357,288,12332,3932640.0,0.0,0.0,True
precision1,bge_m3_hybrid_513_tk1000,rer_bge_m3_hybrid_513_nemotron,0.13226947986913268,0.0,0.126032433712978,0.13850652602528735,2257,276,12444,3784236.0,0.0,0.0,True
precision1,bge_m3_hybrid_513_tk1000,rer_bge_m3_hybrid_513_nemotron_tk1000,0.14942912465780864,0.0,0.14271257974783041,0.15614566956778686,2603,365,12009,4925127.5,0.0,0.0,True
precision1,bge_m3_hybrid_513_tk1000,rer_bge_m3_hybrid_513_nemotron_tk500,0.14902851038258663,0.0,0.14233010926537895,0.1557269114997943,2592,360,12025,4860540.0,0.0,0.0,True
precision1,bge_m3_hybrid_513_tk500,bge_m3_hybrid_514,-0.0545503104760633,0.0,-0.05988024345466592,-0.04922037749746067,443,1260,13274,6257818.0,3.1160116347084975e-87,8.101630250242094e-86,True
precision1,bge_m3_hybrid_513_tk500,reranked_results,0.09968618548440943,0.0,0.09308982886632242,0.10628254210249644,2091,598,12288,8152534.0,2.7399969734700208e-182,9.589989407145072e-181,True
precision1,bge_m3_hybrid_513_tk500,nemotron_topk400,0.1381451559057221,0.0,0.1317881416363605,0.1445021701750837,2357,288,12332,3932640.0,0.0,0.0,True
precision1,bge_m3_hybrid_513_tk500,rer_bge_m3_hybrid_513_nemotron,0.13226947986913268,0.0,0.126032433712978,0.13850652602528735,2257,276,12444,3784236.0,0.0,0.0,True
precision1,bge_m3_hybrid_513_tk500,rer_bge_m3_hybrid_513_nemotron_tk1000,0.14942912465780864,0.0,0.14271257974783041,0.15614566956778686,2603,365,12009,4925127.5,0.0,0.0,True
precision1,bge_m3_hybrid_513_tk500,rer_bge_m3_hybrid_513_nemotron_tk500,0.14902851038258663,0.0,0.14233010926537895,0.1557269114997943,2592,360,12025,4860540.0,0.0,0.0,True
precision1,bge_m3_hybrid_514,reranked_results,0.15423649596047273,0.0,0.14712583491944653,0.16134715700149893,2809,499,11669,6648426.5,0.0,0.0,True
precision1,bge_m3_hybrid_514,nemotron_topk400,0.1926954663817854,0.0,0.18561357007207352,0.19977736269149726,3185,299,11493,3957414.5,0.0,0.0,True
precision1,bge_m3_hybrid_514,rer_bge_m3_hybrid_513_nemotron,0.18681979034519597,0.0,0.17983850753017405,0.19380107316021788,3083,285,11609,3788647.5,0.0,0.0,True
precision1,bge_m3_hybrid_514,rer_bge_m3_hybrid_513_nemotron_tk1000,0.20397943513387193,0.0,0.19668783704997833,0.21127103321776552,3391,336,11250,4406304.0,0.0,0.0,True
precision1,bge_m3_hybrid_514,rer_bge_m3_hybrid_513_nemotron_tk500,0.20357882085864992,0.0,0.19630551634173374,0.2108521253755661,3379,330,11268,4330590.0,0.0,0.0,True
precision1,reranked_results,nemotron_topk400,0.03845897042131268,0.0,0.03253335240622709,0.044384588436398274,1324,748,12905,10428242.0,1.0632949447754037e-36,1.8076014061181864e-35,True
precision1,reranked_results,rer_bge_m3_hybrid_513_nemotron,0.032583294384723245,0.0,0.026872222005039813,0.03829436676440668,1204,716,13057,10036530.0,8.284021533241638e-29,1.325443445318662e-27,True
precision1,reranked_results,rer_bge_m3_hybrid_513_nemotron_tk1000,0.04974293917339921,0.0,0.043975394937017596,0.05551048340978083,1362,617,12998,8630596.0,5.969562013071897e-63,1.0745211623529415e-61,True
precision1,reranked_results,rer_bge_m3_hybrid_513_nemotron_tk500,0.049342324898177206,0.0,0.043624602813408395,0.05506004698294602,1342,603,13032,8445015.0,5.072061424384059e-63,9.636916706329711e-62,True
precision1,nemotron_topk400,rer_bge_m3_hybrid_513_nemotron,-0.005875676036589437,0.0,-0.008110171270402899,-0.0036411808027759745,102,190,14685,1512813.0,2.607498052896162e-07,2.6074980528961623e-06,True
precision1,nemotron_topk400,rer_bge_m3_hybrid_513_nemotron_tk1000,0.011283968752086532,0.0,0.008611028094324376,0.013956909409848688,294,125,14558,1846000.0,1.5039580627038932e-16,1.9551454815150613e-15,True
precision1,nemotron_topk400,rer_bge_m3_hybrid_513_nemotron_tk500,0.010883354476864525,0.0,0.008121739514306356,0.013644969439422694,305,142,14530,2095068.0,1.2617764267142968e-14,1.514131712057156e-13,True
precision1,rer_bge_m3_hybrid_513_nemotron,rer_bge_m3_hybrid_513_nemotron_tk1000,0.01715964478867597,0.0,0.013755283529492091,0.02056400604785985,469,212,14296,3103044.0,6.97398783242548e-23,9.763582965395672e-22,True
precision1,rer_bge_m3_hybrid_513_nemotron,rer_bge_m3_hybrid_513_nemotron_tk500,0.01675903051345396,0.0,0.013577832447632006,0.019940228579275916,423,172,14382,2524960.0,7.817899235839269e-25,1.1726848853758904e-23,True
precision1,rer_bge_m3_hybrid_513_nemotron_tk1000,rer_bge_m3_hybrid_513_nemotron_tk500,-0.00040061427522200706,0.0,-0.0019491925107044967,0.0011479639602604823,67,73,14837,998802.5,0.6120898800892568,1.0,False
precision5,bge_m3_hybrid_315,bge_m3_hybrid_414,-0.00413968084396074,0.0,-0.005070156102048786,-0.003209205585872693,480,790,13707,6884400.0,3.3538320899905985e-18,4.359981716987778e-17,True
precision5,bge_m3_hybrid_315,bge_m3_hybrid_424,-0.005875676036589437,0.0,-0.006842797178167718,-0.004908554895011156,469,909,13599,6701306.5,2.076370416918355e-32,4.9832890006040515e-31,True
precision5,bge_m3_hybrid_315,bge_m3_hybrid_513,0.0002670761834813381,0.0,-0.00012466657249334657,0.0006588189394560228,122,102,14753,1516281.0,0.18144920772142048,1.0,False
precision5,bge_m3_hybrid_315,bge_m3_hybrid_513_tk1000,0.0002670761834813381,0.0,-0.00012466657249334657,0.0006588189394560228,122,102,14753,1516281.0,0.18144920772142048,1.0,False
precision5,bge_m3_hybrid_315,bge_m3_hybrid_513_tk500,0.0002670761834813381,0.0,-0.00012466657249334657,0.0006588189394560228,122,102,14753,1516281.0,0.18144920772142048,1.0,False
precision5,bge_m3_hybrid_315,bge_m3_hybrid_514,-0.004713894638445617,0.0,-0.0056418246151455935,-0.003785964661745641,456,809,13712,6541320.0,3.241823905868713e-23,5.8352830305636835e-22,True
precision5,bge_m3_hybrid_315,reranked_results,0.01655872337584296,0.0,0.01541974181344475,0.017697704938241167,1618,378,12981,5284251.0,1.5159439450469543e-169,5.30580380766434e-168,True
precision5,bge_m3_hybrid_315,nemotron_topk400,0.026253588836215532,0.0,0.025042705342905206,0.027464472329525858,2182,216,12579,2976156.0,0.0,0.0,True
precision5,bge_m3_hybrid_315,rer_bge_m3_hybrid_513_nemotron,0.023315750817920814,0.0,0.02217403009985491,0.02445747153598672,1926,180,12871,2506410.0,0.0,0.0,True
precision5,bge_m3_hybrid_315,rer_bge_m3_hybrid_513_nemotron_tk1000,0.027175001669226147,0.0,0.025942089834045688,0.028407913504406607,2265,230,12482,3157900.0,0.0,0.0,True
precision5,bge_m3_hybrid_315,rer_bge_m3_hybrid_513_nemotron_tk500,0.02692127929491888,0.0,0.025700054784281907,0.028142503805555854,2232,216,12529,2970756.0,0.0,0.0,True
precision5,bge_m3_hybrid_414,bge_m3_hybrid_424,-0.0017359951926286974,0.0,-0.0022868558732879237,-0.001185134511969471,157,287,14533,2316613.5,6.849459195246075e-10,8.21935103429529e-09,True
precision5,bge_m3_hybrid_414,bge_m3_hybrid_513,0.004406757027442078,0.0,0.0034810268075314405,0.005332487247352715,794,464,13719,6657704.0,1.3515233218524085e-20,2.1624373149638537e-19,True
precision5,bge_m3_hybrid_414,bge_m3_hybrid_513_tk1000,0.004406757027442078,0.0,0.0034810268075314405,0.005332487247352715,794,464,13719,6657704.0,1.3515233218524085e-20,2.1624373149638537e-19,True
precision5,bge_m3_hybrid_414,bge_m3_hybrid_513_tk500,0.004406757027442078,0.0,0.0034810268075314405,0.005332487247352715,794,464,13719,6657704.0,1.3515233218524085e-20,2.1624373149638537e-19,True
precision5,bge_m3_hybrid_414,bge_m3_hybrid_514,-0.0005742137944848768,0.0,-0.000908279681521236,-0.0002401479074485176,60,103,14814,893760.0,0.0007571012158112689,0.006056809726490151,True
precision5,bge_m3_hybrid_414,reranked_results,0.0206984042198037,0.0,0.019494996038920742,0.021901812400686657,1912,362,12703,5010261.0,9.369557818969918e-232,3.3730408148291706e-230,True
precision5,bge_m3_hybrid_414,nemotron_topk400,0.030393269680176273,0.0,0.02912484867418268,0.03166169068616986,2485,209,12283,2848774.5,0.0,0.0,True
precision5,bge_m3_hybrid_414,rer_bge_m3_hybrid_513_nemotron,0.027455431661881555,0.0,0.02624459600082112,0.02866626732294199,2239,183,12555,2519269.5,0.0,0.0,True
precision5,bge_m3_hybrid_414,rer_bge_m3_hybrid_513_nemotron_tk1000,0.031314682513186885,0.0,0.03002916888478752,0.032600196141586255,2562,217,12198,2948596.0,0.0,0.0,True
precision5,bge_m3_hybrid_414,rer_bge_m3_hybrid_513_nemotron_tk500,0.031060960138879618,0.0,0.029785902380795603,0.03233601789696363,2530,204,12243,2776542.0,0.0,0.0,True
precision5,bge_m3_hybrid_424,bge_m3_hybrid_513,0.006142752220070775,0.0,0.005176056910340576,0.0071094475298009744,919,459,13599,6558421.5,2.895929346411144e-35,7.819009235310088e-34,True
precision5,bge_m3_hybrid_424,bge_m3_hybrid_513_tk1000,0.006142752220070775,0.0,0.005176056910340576,0.0071094475298009744,919,459,13599,6558421.5,2.895929346411144e-35,7.819009235310088e-34,True
precision5,bge_m3_hybrid_424,bge_m3_hybrid_513_tk500,0.006142752220070775,0.0,0.005176056910340576,0.0071094475298009744,919,459,13599,6558421.5,2.895929346411144e-35,7.819009235310088e-34,True
precision5,bge_m3_hybrid_424,bge_m3_hybrid_514,0.0011617813981438206,0.0,0.0006288610426801766,0.0016947017536074645,251,164,14562,2422280.0,1.9489356101720773e-05,0.00017540420491548697,True
precision5,bge_m3_hybrid_424,reranked_results,0.022434399412432398,0.0,0.021203418436659942,0.023665380388204853,2040,360,12577,4959900.0,1.0027958437193998e-257,3.8106242061337196e-256,True
precision5,bge_m3_hybrid_424,nemotron_topk400,0.03212926487280497,0.0,0.03083587373029541,0.03342265601531453,2617,211,12149,2861898.5,0.0,0.0,True
precision5,bge_m3_hybrid_424,rer_bge_m3_hybrid_513_nemotron,0.029191426854510254,0.0,0.027951188938336206,0.0304316647706843,2375,189,12413,2588449.5,0.0,0.0,True
precision5,bge_m3_hybrid_424,rer_bge_m3_hybrid_513_nemotron_tk1000,0.03305067770581559,0.0,0.03174187954504531,0.034359475866585866,2692,217,12068,2934491.0,0.0,0.0,True
precision5,bge_m3_hybrid_424,rer_bge_m3_hybrid_513_nemotron_tk500,0.032796955331508316,0.0,0.03149781100302053,0.034096099659996104,2661,205,12111,2776622.5,0.0,0.0,True
precision5,bge_m3_hybrid_513,bge_m3_hybrid_513_tk1000,0.0,0.0,0.0,0.0,0,0,14977,0.0,1.0,1.0,False
precision5,bge_m3_hybrid_513,bge_m3_hybrid_513_tk500,0.0,0.0,0.0,0.0,0,0,14977,0.0,1.0,1.0,False
precision5,bge_m3_hybrid_513,bge_m3_hybrid_514,-0.004980970821926955,0.0,-0.0059048419985108305,-0.004057099645343079,441,814,13722,6328350.0,6.350808290784643e-26,1.333669741064775e-24,True
precision5,bge_m3_hybrid_513,reranked_results,0.016291647192361623,0.0,0.015152279173117721,0.017431015211605526,1607,387,12983,5410453.5,2.3857475727605178e-164,8.11154174738576e-163,True
precision5,bge_m3_hybrid_513,nemotron_topk400,0.025986512652734196,0.0,0.024776981167475346,0.027196044137993047,2167,221,12589,3046153.5,0.0,0.0,True
precision5,bge_m3_hybrid_513,rer_bge_m3_hybrid_513_nemotron,0.02304867463443948,0.0,0.02191157333260585,0.024185775936273107,1906,180,12891,2508210.0,0.0,0.0,True
precision5,bge_m3_hybrid_513,rer_bge_m3_hybrid_513_nemotron_tk1000,0.026907925485744808,0.0,0.02567573402209509,0.028140116949394528,2251,236,12490,3241224.0,0.0,0.0,True
precision5,bge_m3_hybrid_513,rer_bge_m3_hybrid_513_nemotron_tk500,0.02665420311143754,0.0,0.025433720114439465,0.027874686108435617,2218,222,12537,3054165.0,0.0,0.0,True
precision5,bge_m3_hybrid_513_tk1000,bge_m3_hybrid_513_tk500,0.0,0.0,0.0,0.0,0,0,14977,0.0,1.0,1.0,False
precision5,bge_m3_hybrid_513_tk1000,bge_m3_hybrid_514,-0.004980970821926955,0.0,-0.0059048419985108305,-0.004057099645343079,441,814,13722,6328350.0,6.350808290784643e-26,1.333669741064775e-24,True
precision5,bge_m3_hybrid_513_tk1000,reranked_results,0.016291647192361623,0.0,0.015152279173117721,0.017431015211605526,1607,387,12983,5410453.5,2.3857475727605178e-164,8.11154174738576e-163,True
precision5,bge_m3_hybrid_513_tk1000,nemotron_topk400,0.025986512652734196,0.0,0.024776981167475346,0.027196044137993047,2167,221,12589,3046153.5,0.0,0.0,True
precision5,bge_m3_hybrid_513_tk1000,rer_bge_m3_hybrid_513_nemotron,0.02304867463443948,0.0,0.02191157333260585,0.024185775936273107,1906,180,12891,2508210.0,0.0,0.0,True
precision5,bge_m3_hybrid_513_tk1000,rer_bge_m3_hybrid_513_nemotron_tk1000,0.026907925485744808,0.0,0.02567573402209509,0.028140116949394528,2251,236,12490,3241224.0,0.0,0.0,True
precision5,bge_m3_hybrid_513_tk1000,rer_bge_m3_hybrid_513_nemotron_tk500,0.02665420311143754,0.0,0.025433720114439465,0.027874686108435617,2218,222,12537,3054165.0,0.0,0.0,True
precision5,bge_m3_hybrid_513_tk500,bge_m3_hybrid_514,-0.004980970821926955,0.0,-0.0059048419985108305,-0.004057099645343079,441,814,13722,6328350.0,6.350808290784643e-26,1.333669741064775e-24,True
precision5,bge_m3_hybrid_513_tk500,reranked_results,0.016291647192361623,0.0,0.015152279173117721,0.017431015211605526,1607,387,12983,5410453.5,2.3857475727605178e-164,8.11154174738576e-163,True
precision5,bge_m3_hybrid_513_tk500,nemotron_topk400,0.025986512652734196,0.0,0.024776981167475346,0.027196044137993047,2167,221,12589,3046153.5,0.0,0.0,True
precision5,bge_m3_hybrid_513_tk500,rer_bge_m3_hybrid_513_nemotron,0.02304867463443948,0.0,0.02191157333260585,0.024185775936273107,1906,180,12891,2508210.0,0.0,0.0,True
precision5,bge_m3_hybrid_513_tk500,rer_bge_m3_hybrid_513_nemotron_tk1000,0.026907925485744808,0.0,0.02567573402209509,0.028140116949394528,2251,236,12490,3241224.0,0.0,0.0,True
precision5,bge_m3_hybrid_513_tk500,rer_bge_m3_hybrid_513_nemotron_tk500,0.02665420311143754,0.0,0.025433720114439465,0.027874686108435617,2218,222,12537,3054165.0,0.0,0.0,True
precision5,bge_m3_hybrid_514,reranked_results,0.021272618014288577,0.0,0.020060140890567905,0.02248509513800925,1954,361,12662,4989020.0,2.2380210504767915e-240,8.280677886764129e-239,True
precision5,bge_m3_hybrid_514,nemotron_topk400,0.030967483474661148,0.0,0.029694800161844396,0.032240166787477896,2521,202,12254,2750432.0,0.0,0.0,True
precision5,bge_m3_hybrid_514,rer_bge_m3_hybrid_513_nemotron,0.02802964545636643,0.0,0.02681398944662702,0.02924530146610584,2275,176,12526,2420352.0,0.0,0.0,True
precision5,bge_m3_hybrid_514,rer_bge_m3_hybrid_513_nemotron_tk1000,0.03188889630767176,0.0,0.030599282109176153,0.03317851050616737,2598,210,12169,2850435.0,0.0,0.0,True
precision5,bge_m3_hybrid_514,rer_bge_m3_hybrid_513_nemotron_tk500,0.03163517393336449,0.0,0.03035541735665749,0.032914930510071494,2567,198,12212,2691810.0,0.0,0.0,True
precision5,reranked_results,nemotron_topk400,0.009694865460372572,0.0,0.008725715203659475,0.01066401571708567,1066,340,13571,4853330.0,1.6236895621218183e-83,4.708699730153273e-82,True
precision5,reranked_results,rer_bge_m3_hybrid_513_nemotron,0.006757027442077853,0.0,0.005904435844704227,0.007609619039451479,792,286,13899,4129411.0,1.3727888394560155e-53,3.8438087504768434e-52,True
precision5,reranked_results,rer_bge_m3_hybrid_513_nemotron_tk1000,0.010616278293383187,0.0,0.009617192306899693,0.011615364279866681,1147,352,13478,5008256.0,1.0775127693835354e-93,3.34028958508896e-92,True
precision5,reranked_results,rer_bge_m3_hybrid_513_nemotron_tk500,0.010362555919075917,0.0,0.009381116292138628,0.011343995546013206,1111,335,13531,4775257.5,1.4513232143958658e-92,4.3539696431875973e-91,True
precision5,nemotron_topk400,rer_bge_m3_hybrid_513_nemotron,-0.0029378380182947185,0.0,-0.003521256024526199,-0.002354420012063238,140,360,14477,2061850.0,7.669610518818861e-23,1.3038337881992063e-21,True
precision5,nemotron_topk400,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0009214128330106164,0.0,0.0005676185018925231,0.0012752071641287097,126,57,14794,848502.0,3.385305473072739e-07,3.7238360203800125e-06,True
precision5,nemotron_topk400,rer_bge_m3_hybrid_513_nemotron_tk500,0.0006676904587033451,0.0,0.0003671416213727662,0.000968239296033924,91,41,14845,611371.5,1.3493733270227875e-05,0.00013493733270227874,True
precision5,rer_bge_m3_hybrid_513_nemotron,rer_bge_m3_hybrid_513_nemotron_tk1000,0.003859250851305335,0.0,0.003198379611230583,0.004520122091380087,466,177,14334,2594112.0,4.325406080896936e-30,9.515893377973259e-29,True
precision5,rer_bge_m3_hybrid_513_nemotron,rer_bge_m3_hybrid_513_nemotron_tk500,0.0036055284769980636,0.0,0.0029954920519579906,0.004215564902038137,409,139,14429,2043786.5,8.909185483232205e-31,2.0491126611434074e-29,True
precision5,rer_bge_m3_hybrid_513_nemotron_tk1000,rer_bge_m3_hybrid_513_nemotron_tk500,-0.00025372237430727117,0.0,-0.0005774757911572021,7.003104254265979e-05,67,86,14824,998367.0,0.12452392086617774,0.8716674460632442,False
precision10,bge_m3_hybrid_315,bge_m3_hybrid_414,-0.001595780196300995,0.0,-0.0020217305615451374,-0.0011698298310568525,412,651,13914,5951752.0,2.293629160889933e-13,2.981717909156913e-12,True
precision10,bge_m3_hybrid_315,bge_m3_hybrid_424,-0.0021366094678507046,0.0,-0.002579896879677067,-0.0016933220560243422,417,737,13823,6005008.5,4.5144495529669016e-21,9.480344061230493e-20,True
precision10,bge_m3_hybrid_315,bge_m3_hybrid_513,0.00012018428256660213,0.0,-5.925883159956831e-05,0.00029962739673277257,103,85,14789,1265097.5,0.18925543169201764,1.0,False
precision10,bge_m3_hybrid_315,bge_m3_hybrid_513_tk1000,0.00012686118715363558,0.0,-5.305741514491979e-05,0.000306779789452191,104,85,14788,1265055.0,0.16695738144421524,1.0,False
precision10,bge_m3_hybrid_315,bge_m3_hybrid_513_tk500,0.00012686118715363558,0.0,-5.305741514491979e-05,0.000306779789452191,104,85,14788,1265055.0,0.16695738144421524,1.0,False
precision10,bge_m3_hybrid_315,bge_m3_hybrid_514,-0.001742672097215731,0.0,-0.0021664585411008755,-0.0013188856533305866,396,657,13924,5722596.0,8.755600710194122e-16,1.4884521207330006e-14,True
precision10,bge_m3_hybrid_315,reranked_results,0.0070775188622554585,0.0,0.006551229056931017,0.0076038086675799,1376,316,13285,4465554.0,1.950028785468108e-146,6.825100749138378e-145,True
precision10,bge_m3_hybrid_315,nemotron_topk400,0.012205381585097149,0.0,0.011632958205627039,0.01277780496456726,1982,154,12841,2142063.0,0.0,0.0,True
precision10,bge_m3_hybrid_315,rer_bge_m3_hybrid_513_nemotron,0.009801695933765108,0.0,0.009282429137931167,0.010320962729599049,1593,125,13259,1764812.5,9.27534596739341e-275,3.895645306305232e-273,True
precision10,bge_m3_hybrid_315,rer_bge_m3_hybrid_513_nemotron_tk1000,0.012792949188756094,0.0,0.012204006184054792,0.013381892193457395,2093,177,12707,2450122.5,0.0,0.0,True
precision10,bge_m3_hybrid_315,rer_bge_m3_hybrid_513_nemotron_tk500,0.012512519196100687,0.0,0.011931389662307546,0.013093648729893829,2040,166,12771,2303167.0,0.0,0.0,True
precision10,bge_m3_hybrid_414,bge_m3_hybrid_424,-0.0005408292715497095,0.0,-0.0008027728137879155,-0.00027888572931150353,160,241,14576,2364320.0,5.2334968698810407e-05,0.0005233496869881041,True
precision10,bge_m3_hybrid_414,bge_m3_hybrid_513,0.0017159644788675972,0.0,0.001290939279123809,0.0021409896786113857,658,401,13918,5793648.0,2.8473946160727387e-15,3.986352462501834e-14,True
precision10,bge_m3_hybrid_414,bge_m3_hybrid_513_tk1000,0.0017226413834546305,0.0,0.0012974216453753254,0.0021478611215339357,659,401,13917,5793447.5,2.292376273794948e-15,3.667802038071917e-14,True
precision10,bge_m3_hybrid_414,bge_m3_hybrid_513_tk500,0.0017226413834546305,0.0,0.0012974216453753254,0.0021478611215339357,659,401,13917,5793447.5,2.292376273794948e-15,3.667802038071917e-14,True
precision10,bge_m3_hybrid_414,bge_m3_hybrid_514,-0.00014689190091473595,0.0,-0.0003028355203819161,9.051718552444208e-06,60,82,14835,894390.0,0.06486331782204678,0.45404322475432746,False
precision10,bge_m3_hybrid_414,reranked_results,0.008673299058556454,0.0,0.008113975714759436,0.009232622402353471,1619,320,13038,4482560.0,2.889186689912821e-191,1.0401072083686157e-189,True
precision10,bge_m3_hybrid_414,nemotron_topk400,0.013801161781398145,0.0,0.013200577166953368,0.014401746395842923,2229,162,12586,2232684.0,0.0,0.0,True
precision10,bge_m3_hybrid_414,rer_bge_m3_hybrid_513_nemotron,0.011397476130066102,0.0,0.010843984999330777,0.011950967260801427,1845,138,12994,1930068.0,0.0,0.0,True
precision10,bge_m3_hybrid_414,rer_bge_m3_hybrid_513_nemotron_tk1000,0.014388729385057088,0.0,0.013773604724202814,0.015003854045911362,2337,182,12458,2496676.0,0.0,0.0,True
